"features" "measure" "axis" "activity" "subject" "average"
"3016" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 16 0.119183740638298
"3017" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 17 0.0914076757326087
"3018" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 18 -0.229934247036364
"3019" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 19 0.413472376589744
"3020" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 20 0.172636361444444
"3021" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 21 0.264341903711111
"3022" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 22 0.133267478527222
"3023" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 23 0.230363964351852
"3024" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 24 -0.0224839122854545
"3025" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 25 -0.259465249913793
"3026" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 26 0.14700167906
"3027" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 27 0.121176277863636
"3028" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 28 0.135465563932609
"3029" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 29 0.1344811501875
"3030" "tGravityAccMag" "std" "" "WALKING_DOWNSTAIRS" 30 -0.0135771208822581
"3031" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 1 -0.324970929245283
"3032" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 2 -0.205977045295833
"3033" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 3 -0.333597432542373
"3034" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 4 -0.212012300480769
"3035" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 5 -0.136736383765957
"3036" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 6 -0.0791508842176471
"3037" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 7 -0.33474460745098
"3038" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 8 -0.227200254219512
"3039" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 9 -0.400222037142857
"3040" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 10 -0.211537480214383
"3041" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 11 -0.289592148148148
"3042" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 12 -0.285844036153846
"3043" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 13 -0.326339622181818
"3044" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 14 -0.0197686685018519
"3045" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 15 -0.136552217494583
"3046" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 16 -0.334795080196078
"3047" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 17 -0.1028777303875
"3048" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 18 -0.37184157
"3049" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 19 -0.177666828025
"3050" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 20 -0.198269718823529
"3051" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 21 -0.278474283829787
"3052" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 22 -0.158757474833333
"3053" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 23 -0.271893714117647
"3054" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 24 -0.30685447
"3055" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 25 -0.480006649846154
"3056" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 26 -0.1507071068
"3057" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 27 -0.37994878627451
"3058" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 28 -0.211928666470588
"3059" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 29 -0.0414696051693878
"3060" "tGravityAccMag" "std" "" "WALKING_UPSTAIRS" 30 -0.327410815861538
"3061" "tBodyAccJerkMag" "mean" "" "LAYING" 1 -0.9543962646
"3062" "tBodyAccJerkMag" "mean" "" "LAYING" 2 -0.987741696041667
"3063" "tBodyAccJerkMag" "mean" "" "LAYING" 3 -0.979484593387097
"3064" "tBodyAccJerkMag" "mean" "" "LAYING" 4 -0.970095771666667
"3065" "tBodyAccJerkMag" "mean" "" "LAYING" 5 -0.980141253846154
"3066" "tBodyAccJerkMag" "mean" "" "LAYING" 6 -0.954750504912281
"3067" "tBodyAccJerkMag" "mean" "" "LAYING" 7 -0.980127239615385
"3068" "tBodyAccJerkMag" "mean" "" "LAYING" 8 -0.97314748962963
"3069" "tBodyAccJerkMag" "mean" "" "LAYING" 9 -0.9633745492
"3070" "tBodyAccJerkMag" "mean" "" "LAYING" 10 -0.976234435172414
"3071" "tBodyAccJerkMag" "mean" "" "LAYING" 11 -0.983330628421053
"3072" "tBodyAccJerkMag" "mean" "" "LAYING" 12 -0.969843834166667
"3073" "tBodyAccJerkMag" "mean" "" "LAYING" 13 -0.985467853870968
"3074" "tBodyAccJerkMag" "mean" "" "LAYING" 14 -0.972576392941176
"3075" "tBodyAccJerkMag" "mean" "" "LAYING" 15 -0.979890228194444
"3076" "tBodyAccJerkMag" "mean" "" "LAYING" 16 -0.988349656571429
"3077" "tBodyAccJerkMag" "mean" "" "LAYING" 17 -0.981607627887324
"3078" "tBodyAccJerkMag" "mean" "" "LAYING" 18 -0.98832154
"3079" "tBodyAccJerkMag" "mean" "" "LAYING" 19 -0.98478434
"3080" "tBodyAccJerkMag" "mean" "" "LAYING" 20 -0.984670073823529
"3081" "tBodyAccJerkMag" "mean" "" "LAYING" 21 -0.982800330555556
"3082" "tBodyAccJerkMag" "mean" "" "LAYING" 22 -0.971169779305556
"3083" "tBodyAccJerkMag" "mean" "" "LAYING" 23 -0.987010197361111
"3084" "tBodyAccJerkMag" "mean" "" "LAYING" 24 -0.985529270555556
"3085" "tBodyAccJerkMag" "mean" "" "LAYING" 25 -0.962161355890411
"3086" "tBodyAccJerkMag" "mean" "" "LAYING" 26 -0.989970604210526
"3087" "tBodyAccJerkMag" "mean" "" "LAYING" 27 -0.988372773648649
"3088" "tBodyAccJerkMag" "mean" "" "LAYING" 28 -0.978455341875
"3089" "tBodyAccJerkMag" "mean" "" "LAYING" 29 -0.992725367826087
"3090" "tBodyAccJerkMag" "mean" "" "LAYING" 30 -0.97923282
"3091" "tBodyAccJerkMag" "mean" "" "SITTING" 1 -0.987364195531915
"3092" "tBodyAccJerkMag" "mean" "" "SITTING" 2 -0.986774713043478
"3093" "tBodyAccJerkMag" "mean" "" "SITTING" 3 -0.969080752884615
"3094" "tBodyAccJerkMag" "mean" "" "SITTING" 4 -0.9701322836
"3095" "tBodyAccJerkMag" "mean" "" "SITTING" 5 -0.969320155681818
"3096" "tBodyAccJerkMag" "mean" "" "SITTING" 6 -0.962733502
"3097" "tBodyAccJerkMag" "mean" "" "SITTING" 7 -0.976559676458333
"3098" "tBodyAccJerkMag" "mean" "" "SITTING" 8 -0.986061512173913
"3099" "tBodyAccJerkMag" "mean" "" "SITTING" 9 -0.964383757
"3100" "tBodyAccJerkMag" "mean" "" "SITTING" 10 -0.988054237592593
"3101" "tBodyAccJerkMag" "mean" "" "SITTING" 11 -0.97935563509434
"3102" "tBodyAccJerkMag" "mean" "" "SITTING" 12 -0.974734489803922
"3103" "tBodyAccJerkMag" "mean" "" "SITTING" 13 -0.989497838979592
"3104" "tBodyAccJerkMag" "mean" "" "SITTING" 14 -0.976521006111111
"3105" "tBodyAccJerkMag" "mean" "" "SITTING" 15 -0.986107839152542
"3106" "tBodyAccJerkMag" "mean" "" "SITTING" 16 -0.987472699130435
"3107" "tBodyAccJerkMag" "mean" "" "SITTING" 17 -0.99281471515625
"3108" "tBodyAccJerkMag" "mean" "" "SITTING" 18 -0.989869574561404
"3109" "tBodyAccJerkMag" "mean" "" "SITTING" 19 -0.986423976027397
"3110" "tBodyAccJerkMag" "mean" "" "SITTING" 20 -0.978774578333333
"3111" "tBodyAccJerkMag" "mean" "" "SITTING" 21 -0.985947225176471
"3112" "tBodyAccJerkMag" "mean" "" "SITTING" 22 -0.979303714032258
"3113" "tBodyAccJerkMag" "mean" "" "SITTING" 23 -0.982375503382353
"3114" "tBodyAccJerkMag" "mean" "" "SITTING" 24 -0.985555822352941
"3115" "tBodyAccJerkMag" "mean" "" "SITTING" 25 -0.989545142461538
"3116" "tBodyAccJerkMag" "mean" "" "SITTING" 26 -0.990898435769231
"3117" "tBodyAccJerkMag" "mean" "" "SITTING" 27 -0.989467178285714
"3118" "tBodyAccJerkMag" "mean" "" "SITTING" 28 -0.973274366805556
"3119" "tBodyAccJerkMag" "mean" "" "SITTING" 29 -0.990719807666667
"3120" "tBodyAccJerkMag" "mean" "" "SITTING" 30 -0.987799055645161
"3121" "tBodyAccJerkMag" "mean" "" "STANDING" 1 -0.992367790566038
"3122" "tBodyAccJerkMag" "mean" "" "STANDING" 2 -0.980489077407407
"3123" "tBodyAccJerkMag" "mean" "" "STANDING" 3 -0.959303840327869
"3124" "tBodyAccJerkMag" "mean" "" "STANDING" 4 -0.963370738392857
"3125" "tBodyAccJerkMag" "mean" "" "STANDING" 5 -0.956863566071429
"3126" "tBodyAccJerkMag" "mean" "" "STANDING" 6 -0.967102436140351
"3127" "tBodyAccJerkMag" "mean" "" "STANDING" 7 -0.973381306226415
"3128" "tBodyAccJerkMag" "mean" "" "STANDING" 8 -0.984920797777778
"3129" "tBodyAccJerkMag" "mean" "" "STANDING" 9 -0.969524578888889
"3130" "tBodyAccJerkMag" "mean" "" "STANDING" 10 -0.965163818409091
"3131" "tBodyAccJerkMag" "mean" "" "STANDING" 11 -0.989242377234043
"3132" "tBodyAccJerkMag" "mean" "" "STANDING" 12 -0.968790683278689
"3133" "tBodyAccJerkMag" "mean" "" "STANDING" 13 -0.98680002754386
"3134" "tBodyAccJerkMag" "mean" "" "STANDING" 14 -0.972965788166667
"3135" "tBodyAccJerkMag" "mean" "" "STANDING" 15 -0.981495125660377
"3136" "tBodyAccJerkMag" "mean" "" "STANDING" 16 -0.989205231794872
"3137" "tBodyAccJerkMag" "mean" "" "STANDING" 17 -0.991742753589744
"3138" "tBodyAccJerkMag" "mean" "" "STANDING" 18 -0.98596529369863
"3139" "tBodyAccJerkMag" "mean" "" "STANDING" 19 -0.983068923561644
"3140" "tBodyAccJerkMag" "mean" "" "STANDING" 20 -0.956624899041096
"3141" "tBodyAccJerkMag" "mean" "" "STANDING" 21 -0.974765161910112
"3142" "tBodyAccJerkMag" "mean" "" "STANDING" 22 -0.975876006507936
"3143" "tBodyAccJerkMag" "mean" "" "STANDING" 23 -0.978671485441176
"3144" "tBodyAccJerkMag" "mean" "" "STANDING" 24 -0.977620953913043
"3145" "tBodyAccJerkMag" "mean" "" "STANDING" 25 -0.984647071216216
"3146" "tBodyAccJerkMag" "mean" "" "STANDING" 26 -0.986985213648649
"3147" "tBodyAccJerkMag" "mean" "" "STANDING" 27 -0.985347620125
"3148" "tBodyAccJerkMag" "mean" "" "STANDING" 28 -0.959551987468354
"3149" "tBodyAccJerkMag" "mean" "" "STANDING" 29 -0.990785419538462
"3150" "tBodyAccJerkMag" "mean" "" "STANDING" 30 -0.971225190169491
"3151" "tBodyAccJerkMag" "mean" "" "WALKING" 1 -0.141428809031579
"3152" "tBodyAccJerkMag" "mean" "" "WALKING" 2 -0.281424153881356
"3153" "tBodyAccJerkMag" "mean" "" "WALKING" 3 -0.280009317413793
"3154" "tBodyAccJerkMag" "mean" "" "WALKING" 4 -0.366700879833333
"3155" "tBodyAccJerkMag" "mean" "" "WALKING" 5 -0.288333024071429
"3156" "tBodyAccJerkMag" "mean" "" "WALKING" 6 -0.195117026052632
"3157" "tBodyAccJerkMag" "mean" "" "WALKING" 7 -0.192948900438596
"3158" "tBodyAccJerkMag" "mean" "" "WALKING" 8 -0.0668322430433333
"3159" "tBodyAccJerkMag" "mean" "" "WALKING" 9 -0.203733615519231
"3160" "tBodyAccJerkMag" "mean" "" "WALKING" 10 -0.132624992298283
"3161" "tBodyAccJerkMag" "mean" "" "WALKING" 11 -0.402333202033898
"3162" "tBodyAccJerkMag" "mean" "" "WALKING" 12 -0.144064922688
"3163" "tBodyAccJerkMag" "mean" "" "WALKING" 13 -0.133205034736842
"3164" "tBodyAccJerkMag" "mean" "" "WALKING" 14 -0.377293155084746
"3165" "tBodyAccJerkMag" "mean" "" "WALKING" 15 -0.320129322962963
"3166" "tBodyAccJerkMag" "mean" "" "WALKING" 16 -0.363144483529412
"3167" "tBodyAccJerkMag" "mean" "" "WALKING" 17 -0.301093269180328
"3168" "tBodyAccJerkMag" "mean" "" "WALKING" 18 -0.379269262142857
"3169" "tBodyAccJerkMag" "mean" "" "WALKING" 19 0.109450990201923
"3170" "tBodyAccJerkMag" "mean" "" "WALKING" 20 -0.0429359302764706
"3171" "tBodyAccJerkMag" "mean" "" "WALKING" 21 -0.148138991523077
"3172" "tBodyAccJerkMag" "mean" "" "WALKING" 22 0.02291996735
"3173" "tBodyAccJerkMag" "mean" "" "WALKING" 23 -0.0670819655881356
"3174" "tBodyAccJerkMag" "mean" "" "WALKING" 24 -0.399722201034483
"3175" "tBodyAccJerkMag" "mean" "" "WALKING" 25 -0.538291424594595
"3176" "tBodyAccJerkMag" "mean" "" "WALKING" 26 -0.290758024915254
"3177" "tBodyAccJerkMag" "mean" "" "WALKING" 27 -0.230500549298246
"3178" "tBodyAccJerkMag" "mean" "" "WALKING" 28 -0.299223359444444
"3179" "tBodyAccJerkMag" "mean" "" "WALKING" 29 -0.240231677415094
"3180" "tBodyAccJerkMag" "mean" "" "WALKING" 30 -0.352111713846154
"3181" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 1 -0.0894474807979592
"3182" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 2 0.00565516335106383
"3183" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 3 -0.205239246653061
"3184" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 4 -0.228851413747333
"3185" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 5 -0.0637528559361702
"3186" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 6 0.10384507225
"3187" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 7 -0.170319619372979
"3188" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 8 0.262628490268421
"3189" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 9 -0.16237608927619
"3190" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 10 0.0507010228431579
"3191" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 11 -0.198206139934783
"3192" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 12 -0.107091019565217
"3193" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 13 -0.127926051502128
"3194" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 14 0.0353601375466667
"3195" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 15 -0.0372666071540476
"3196" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 16 -0.165908810808511
"3197" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 17 -0.221631694184783
"3198" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 18 -0.466516044
"3199" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 19 0.434490400974359
"3200" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 20 -0.0612699838466667
"3201" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 21 -0.0802241799933333
"3202" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 22 -0.0179784626888889
"3203" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 23 0.112982475627778
"3204" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 24 -0.263106944836364
"3205" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 25 -0.50048333137931
"3206" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 26 -0.1488562664
"3207" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 27 -0.115421210625
"3208" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 28 -0.0707560279130435
"3209" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 29 -0.138637624454167
"3210" "tBodyAccJerkMag" "mean" "" "WALKING_DOWNSTAIRS" 30 -0.293738801622581
"3211" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 1 -0.466503446226415
"3212" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 2 -0.321268911041667
"3213" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 3 -0.436901159491525
"3214" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 4 -0.400922254807692
"3215" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 5 -0.247403476914894
"3216" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 6 -0.207379799254902
"3217" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 7 -0.458695232352941
"3218" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 8 -0.141494613465854
"3219" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 9 -0.440667540204082
"3220" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 10 -0.262038042446809
"3221" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 11 -0.509587701296296
"3222" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 12 -0.432469300961538
"3223" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 13 -0.456190454
"3224" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 14 -0.28366383592037
"3225" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 15 -0.316050382083333
"3226" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 16 -0.48321905
"3227" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 17 -0.357233897916667
"3228" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 18 -0.601463948275862
"3229" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 19 -0.114189605875
"3230" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 20 -0.255611242098039
"3231" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 21 -0.355047693617021
"3232" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 22 -0.0957840344357143
"3233" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 23 -0.311143885098039
"3234" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 24 -0.488487620508475
"3235" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 25 -0.679160843538462
"3236" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 26 -0.404463896363636
"3237" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 27 -0.479067422156863
"3238" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 28 -0.388086248235294
"3239" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 29 -0.344324833061224
"3240" "tBodyAccJerkMag" "mean" "" "WALKING_UPSTAIRS" 30 -0.596600099538461
"3241" "tBodyAccJerkMag" "std" "" "LAYING" 1 -0.9282456284
"3242" "tBodyAccJerkMag" "std" "" "LAYING" 2 -0.98551807625
"3243" "tBodyAccJerkMag" "std" "" "LAYING" 3 -0.976121297903226
"3244" "tBodyAccJerkMag" "std" "" "LAYING" 4 -0.960786430740741
"3245" "tBodyAccJerkMag" "std" "" "LAYING" 5 -0.977477145384615
"3246" "tBodyAccJerkMag" "std" "" "LAYING" 6 -0.950341934385965
"3247" "tBodyAccJerkMag" "std" "" "LAYING" 7 -0.967310932307692
"3248" "tBodyAccJerkMag" "std" "" "LAYING" 8 -0.962954517222222
"3249" "tBodyAccJerkMag" "std" "" "LAYING" 9 -0.9550268052
"3250" "tBodyAccJerkMag" "std" "" "LAYING" 10 -0.967556980689655
"3251" "tBodyAccJerkMag" "std" "" "LAYING" 11 -0.976504858596491
"3252" "tBodyAccJerkMag" "std" "" "LAYING" 12 -0.962580915166667
"3253" "tBodyAccJerkMag" "std" "" "LAYING" 13 -0.980066243387097
"3254" "tBodyAccJerkMag" "std" "" "LAYING" 14 -0.966450909019608
"3255" "tBodyAccJerkMag" "std" "" "LAYING" 15 -0.973644462777778
"3256" "tBodyAccJerkMag" "std" "" "LAYING" 16 -0.987891003571429
"3257" "tBodyAccJerkMag" "std" "" "LAYING" 17 -0.980126745352113
"3258" "tBodyAccJerkMag" "std" "" "LAYING" 18 -0.989526277538462
"3259" "tBodyAccJerkMag" "std" "" "LAYING" 19 -0.980668287831325
"3260" "tBodyAccJerkMag" "std" "" "LAYING" 20 -0.980161687058824
"3261" "tBodyAccJerkMag" "std" "" "LAYING" 21 -0.978552618777778
"3262" "tBodyAccJerkMag" "std" "" "LAYING" 22 -0.959849821805556
"3263" "tBodyAccJerkMag" "std" "" "LAYING" 23 -0.986685651527778
"3264" "tBodyAccJerkMag" "std" "" "LAYING" 24 -0.983605927361111
"3265" "tBodyAccJerkMag" "std" "" "LAYING" 25 -0.961931605342466
"3266" "tBodyAccJerkMag" "std" "" "LAYING" 26 -0.989101949473684
"3267" "tBodyAccJerkMag" "std" "" "LAYING" 27 -0.988586771351351
"3268" "tBodyAccJerkMag" "std" "" "LAYING" 28 -0.973312647875
"3269" "tBodyAccJerkMag" "std" "" "LAYING" 29 -0.994646916811594
"3270" "tBodyAccJerkMag" "std" "" "LAYING" 30 -0.969642290285714
"3271" "tBodyAccJerkMag" "std" "" "SITTING" 1 -0.984120024042553
"3272" "tBodyAccJerkMag" "std" "" "SITTING" 2 -0.984475868043478
"3273" "tBodyAccJerkMag" "std" "" "SITTING" 3 -0.966550084230769
"3274" "tBodyAccJerkMag" "std" "" "SITTING" 4 -0.9625491104
"3275" "tBodyAccJerkMag" "std" "" "SITTING" 5 -0.965757731590909
"3276" "tBodyAccJerkMag" "std" "" "SITTING" 6 -0.948181827818182
"3277" "tBodyAccJerkMag" "std" "" "SITTING" 7 -0.970243274166667
"3278" "tBodyAccJerkMag" "std" "" "SITTING" 8 -0.980667377391304
"3279" "tBodyAccJerkMag" "std" "" "SITTING" 9 -0.9517802432
"3280" "tBodyAccJerkMag" "std" "" "SITTING" 10 -0.985209856296296
"3281" "tBodyAccJerkMag" "std" "" "SITTING" 11 -0.974511726792453
"3282" "tBodyAccJerkMag" "std" "" "SITTING" 12 -0.972745892745098
"3283" "tBodyAccJerkMag" "std" "" "SITTING" 13 -0.988813098163265
"3284" "tBodyAccJerkMag" "std" "" "SITTING" 14 -0.973343388888889
"3285" "tBodyAccJerkMag" "std" "" "SITTING" 15 -0.984639018474576
"3286" "tBodyAccJerkMag" "std" "" "SITTING" 16 -0.983615334057971
"3287" "tBodyAccJerkMag" "std" "" "SITTING" 17 -0.99144649921875
"3288" "tBodyAccJerkMag" "std" "" "SITTING" 18 -0.991159350526316
"3289" "tBodyAccJerkMag" "std" "" "SITTING" 19 -0.984205184931507
"3290" "tBodyAccJerkMag" "std" "" "SITTING" 20 -0.972537871515151
"3291" "tBodyAccJerkMag" "std" "" "SITTING" 21 -0.986520865058824
"3292" "tBodyAccJerkMag" "std" "" "SITTING" 22 -0.968576776774194
"3293" "tBodyAccJerkMag" "std" "" "SITTING" 23 -0.973668776323529
"3294" "tBodyAccJerkMag" "std" "" "SITTING" 24 -0.985418456176471
"3295" "tBodyAccJerkMag" "std" "" "SITTING" 25 -0.988311804923077
"3296" "tBodyAccJerkMag" "std" "" "SITTING" 26 -0.989986111666667
"3297" "tBodyAccJerkMag" "std" "" "SITTING" 27 -0.989200539571429
"3298" "tBodyAccJerkMag" "std" "" "SITTING" 28 -0.970301646111111
"3299" "tBodyAccJerkMag" "std" "" "SITTING" 29 -0.990531729333333
"3300" "tBodyAccJerkMag" "std" "" "SITTING" 30 -0.98605764
"3301" "tBodyAccJerkMag" "std" "" "STANDING" 1 -0.993096209433962
"3302" "tBodyAccJerkMag" "std" "" "STANDING" 2 -0.976675280185185
"3303" "tBodyAccJerkMag" "std" "" "STANDING" 3 -0.948770043278689
"3304" "tBodyAccJerkMag" "std" "" "STANDING" 4 -0.958159482142857
"3305" "tBodyAccJerkMag" "std" "" "STANDING" 5 -0.942962047678571
"3306" "tBodyAccJerkMag" "std" "" "STANDING" 6 -0.956099145964912
"3307" "tBodyAccJerkMag" "std" "" "STANDING" 7 -0.968566356037736
"3308" "tBodyAccJerkMag" "std" "" "STANDING" 8 -0.979932239074074
"3309" "tBodyAccJerkMag" "std" "" "STANDING" 9 -0.963764177777778
"3310" "tBodyAccJerkMag" "std" "" "STANDING" 10 -0.952058214545455
"3311" "tBodyAccJerkMag" "std" "" "STANDING" 11 -0.988853960638298
"3312" "tBodyAccJerkMag" "std" "" "STANDING" 12 -0.962678857213115
"3313" "tBodyAccJerkMag" "std" "" "STANDING" 13 -0.981865616666667
"3314" "tBodyAccJerkMag" "std" "" "STANDING" 14 -0.970437182833333
"3315" "tBodyAccJerkMag" "std" "" "STANDING" 15 -0.979994800566038
"3316" "tBodyAccJerkMag" "std" "" "STANDING" 16 -0.986761550641026
"3317" "tBodyAccJerkMag" "std" "" "STANDING" 17 -0.990363248205128
"3318" "tBodyAccJerkMag" "std" "" "STANDING" 18 -0.986015285890411
"3319" "tBodyAccJerkMag" "std" "" "STANDING" 19 -0.979640838082192
"3320" "tBodyAccJerkMag" "std" "" "STANDING" 20 -0.938454372328767
"3321" "tBodyAccJerkMag" "std" "" "STANDING" 21 -0.97160651494382
"3322" "tBodyAccJerkMag" "std" "" "STANDING" 22 -0.958825095396825
"3323" "tBodyAccJerkMag" "std" "" "STANDING" 23 -0.974811528235294
"3324" "tBodyAccJerkMag" "std" "" "STANDING" 24 -0.973108343043478
"3325" "tBodyAccJerkMag" "std" "" "STANDING" 25 -0.982637080945946
"3326" "tBodyAccJerkMag" "std" "" "STANDING" 26 -0.982626252972973
"3327" "tBodyAccJerkMag" "std" "" "STANDING" 27 -0.98415908975
"3328" "tBodyAccJerkMag" "std" "" "STANDING" 28 -0.954068391518987
"3329" "tBodyAccJerkMag" "std" "" "STANDING" 29 -0.990495689538462
"3330" "tBodyAccJerkMag" "std" "" "STANDING" 30 -0.950762271186441
